,rand_smi,cano_smi,Y
615,c12c(cccc1)N(Cc1ccccc1)C(=O)C(n1cc(-c3cc(c(-n4cnc(c4)C)cc3)OC)nn1)CC2,COc1cc(-c2cn(C3CCc4ccccc4N(Cc4ccccc4)C3=O)nn2)ccc1-n1cnc(C)c1,1
616,n1cc(cnc1OC)-c1ccc(cc1)[C@H]1C[C@@H](C1)N1CCC[C@H]1C,COc1ncc(-c2ccc([C@H]3C[C@H](N4CCC[C@H]4C)C3)cc2)cn1,1
617,c1c2c(C3CC[NH2+]CC3)cn(-c3ccc(F)cc3)c2ccc1Cl,Fc1ccc(-n2cc(C3CC[NH2+]CC3)c3cc(Cl)ccc32)cc1,0
618,c1(Oc2ccc(Cc3nc4c(cc(cc4)N(S(=O)(C)=O)C)[nH]3)cc2)ccccc1,CN(c1ccc2nc(Cc3ccc(Oc4ccccc4)cc3)[nH]c2c1)S(C)(=O)=O,1
619,N1(CCN(CCCCNC(c2cc3c(cccc3)cn2)=O)CC1)c1cccc(Cl)c1Cl,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1,1
620,OC(C(F)(F)F)=O.c1(-c2ccc([C@@H]([C@H](N)C(N3CC[C@@H](C3)F)=O)C)cc2)ccc(n(c1F)C)=O,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,0
621,O=C(N1CC2CN(CC(C2)C1)Cc1ccccc1)c1ccc(N)cc1,Nc1ccc(C(=O)N2CC3CC(CN(Cc4ccccc4)C3)C2)cc1,1
622,[C@H]1([C@@H](C(N2CCCC2)=O)N)CC[C@@H](NS(=O)(=O)c2c(cc(cc2)F)F)CC1,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,0
623,c1c(cccc1C1(c2cc(ncc2)C(F)F)N=C(c2c1cccc2F)N)-c1cc(cnc1)C#CC,CC#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,1
624,c1(O[C@H]2C[C@H](C(N3CCN(CCC3)C3CCCC3)=O)NC2)ccc(C#N)cc1,N#Cc1ccc(O[C@@H]2CN[C@@H](C(=O)N3CCCN(C4CCCC4)CC3)C2)cc1,1
625,c1cc(C(F)(F)F)cc2c(NCC(NC3CN(C3)[C@H]3CC[C@@H](O)CC3)=O)n[nH]c21,O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](O)CC2)C1,0
626,c1(cc(CNC)c(cc1C)Oc1ccc(Cl)c(Cl)c1)C,CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1,1
627,c1(C(F)(F)F)ccc([C@@H]2C[C@H]2C(=O)N2CCN(S(c3cc(C(F)(F)F)cc(c3)-c3n[nH]cc3)(=O)=O)CC2)cc1,O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3cc[nH]n3)cc(C(F)(F)F)c2)CC1,1
628,N1(CCN(c2cncc(C(F)(F)F)n2)CC1)C(C1(CC(NC2CCOCC2OC)CC1)C(C)C)=O,COC1COCCC1NC1CCC(C(=O)N2CCN(c3cncc(C(F)(F)F)n3)CC2)(C(C)C)C1,1
629,c1(COc2n(-c3ccc(C#N)cc3)nc(c2)C(N2C[C@H](N)CCC2)=O)cc(CC)no1,CCc1cc(COc2cc(C(=O)N3CCC[C@@H](N)C3)nn2-c2ccc(C#N)cc2)on1,1
630,C(CN1c2c(Sc3ccccc13)ccc(Cl)c2)C[NH+]1CC[NH+](C)CC1,C[NH+]1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0
631,C1C[C@@H]2N[C@H]1C[C@@H](C2)Oc1nc(-c2c(cccc2)C#N)cc(c1)C#N,N#Cc1cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3)nc(-c2ccccc2C#N)c1,1
632,C(CNC(=N)N)C[C@H]1CN(C(N1CCc1cc(ccc1)F)=S)[C@@H](C)CNCc1ccccc1,C[C@@H](CNCc1ccccc1)N1C[C@H](CCCNC(=N)N)N(CCc2cccc(F)c2)C1=S,0
633,N([C@H](C)c1ccccc1OC)[C@H]1CC(C)([C@H](C(N2CCC(C(N3CCCC3)=O)(CC2)c2ccccc2)=O)CC1)C,COc1ccccc1[C@@H](C)N[C@@H]1CC[C@@H](C(=O)N2CCC(C(=O)N3CCCC3)(c3ccccc3)CC2)C(C)(C)C1,0
634,c1ccc(cc1)C(N1CCNCC1)Cc1c(OC(F)(F)F)cccc1,FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,0
635,C(NCCCc1ccccc1)CN(c1ccc(F)cc1)c1ccc(cc1)F,Fc1ccc(N(CCNCCCc2ccccc2)c2ccc(F)cc2)cc1,1
636,C12CN(C(CN2c2ccc(-c3ccc4c(c3)[nH]cc4)nn2)C1)C,CN1CC2CC1CN2c1ccc(-c2ccc3cc[nH]c3c2)nn1,0
637,O=S(=O)(O)C.n1(CCO)ncc(-c2nc3c(nnn3Cc3cc4cccnc4cc3)nc2)c1,CS(=O)(=O)O.OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,0
638,C1CC(CCN1C(=O)c1c(ccc(S(=O)(N)=O)c1)F)(CCN1[C@H]2CC(n3c(nc4ccccc34)C)C[C@H]1CC2)c1cc(ccc1)F,Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(S(N)(=O)=O)ccc2F)CC1,0
639,n1cc(NC(=O)[C@H](COCC)Oc2c3c(ncn2)n(nc3)-c2ncccc2Cl)ncc1C,CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1cnc(C)cn1,0
640,c1(ccccc1)CC1(CNCC1)c1cc2cc(C(N)=O)[nH]c2cc1,NC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,0
641,N1(c2nc(ncn2)Nc2cccc(NC(C)=O)c2)CCc2c(cccc2)C1,CC(=O)Nc1cccc(Nc2ncnc(N3CCc4ccccc4C3)n2)c1,1
642,C1CC2(CN1CCCSc1nnc(n1C)-c1ocnc1C)c1c(OCC2)cccc1,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCOc4ccccc43)C2)n1C,1
643,O(c1ccc(cc1OC)CC[NH+](CCCN(C(=O)c1ccc([N+](=O)[O-])cc1)c1cc(OC)c(OC)cc1)C)C,COc1ccc(CC[NH+](C)CCCN(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(OC)c(OC)c2)cc1OC,1
644,c1c(C)onc1COc1nc(nc2c1n(Cc1ccccn1)cc2)N,Cc1cc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)no1,0
645,c12c(ccc(n2)-c2cc3c(cc2)nc[nH]c3=O)c(N2[C@H](COCC2)C)nc(N2CCOC[C@@H]2C)n1,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4nc[nH]c(=O)c4c3)nc2n1,0
646,c1(nnc(c(Nc2nc(c(cc2)OC)OC)c1)C(N)=O)N[C@@H]1CCCC[C@@H]1N,COc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1OC,1
647,c1cc(ccc1C(N(CC)CC)=O)C1=CC2(CNCCC2)Oc2ccccc12,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,0
648,c1cc(ccc1C(F)(F)F)-n1ccc(CN2CCC(NC(N3CCn4cccc4[C@H]3c3ccccc3)=O)CC2)c1,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2[C@H]1c1ccccc1,1
649,C(Oc1ccc(cc1)N1CCN(C(c2c(cc(cc2)F)F)=O)CC1=O)CCN1CCCCCC1,O=C(c1ccc(F)cc1F)N1CCN(c2ccc(OCCCN3CCCCCC3)cc2)C(=O)C1,0
650,n1c(nc(-c2c3ccccn3nc2)c(Cl)c1)Nc1c(n(nc1)C1CCN(C(C)=O)CC1)CC,CCc1c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cnn1C1CCN(C(C)=O)CC1,0
651,C(CCOc1ccc(N2C(=O)CN(CC2)C(=O)c2c3ncccn3nc2)cc1)N1CCCCC1,O=C(c1cnn2cccnc12)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,0
652,N(C(Nc1cccc(c1)C(F)(F)F)=O)c1ccc(-c2ccc(c3c2c(N)no3)OC)cc1,COc1ccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)noc12,0
653,N1(CC2(CCN(CC2)C(=O)OCC)O)CC[C@@H](C1)N1C(=O)Cc2c1cccc2,CCOC(=O)N1CCC(O)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,1
654,C1NC(CN2CCC(CC2)c2ccc(F)cc2C)Cc2c1c(ccc2Cl)O,Cc1cc(F)ccc1C1CCN(CC2Cc3c(Cl)ccc(O)c3CN2)CC1,1
655,[C@@]12(c3ccc(cc3F)F)N=C(SC[C@@H]1C[C@H](OC2)c1occ(n1)C)N,Cc1coc([C@@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,1
656,c1(C)n(nc(C)c1)-c1cc(nc(-c2oc(C)cc2)n1)NC(CN1C[C@H](CC1)N(C)C)=O,Cc1cc(C)n(-c2cc(NC(=O)CN3CC[C@H](N(C)C)C3)nc(-c3ccc(C)o3)n2)n1,1
657,C1C[C@H](CNC1)Nc1ncc(c(Nc2cccc(c2)C)n1)C(=O)N,Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)ncc2C(N)=O)c1,1
658,CN(CCC1Cc2ccccc2C=1[C@@H](C)c1cnccn1)C,C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,1
659,C1N(CCN(C1)c1cc(ccn1)C(F)(F)F)C(=O)[C@]1(C(C)C)C[C@H](N2C3CCOCC3CC2)CC1,CC(C)[C@]1(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)CC[C@@H](N2CCC3COCCC32)C1,1
660,N1(C(CN(CC1)C(=O)c1ccc(OCc2cccc(Cl)c2)c(c1)Cl)=O)C,CN1CCN(C(=O)c2ccc(OCc3cccc(Cl)c3)c(Cl)c2)CC1=O,0
661,c1([nH]cc(-c2ccncc2)n1)[C@H]1Cc2c(C(C3CCCCC3)N1)[nH]c1ccccc12,c1ccc2c3c([nH]c2c1)C(C1CCCCC1)N[C@@H](c1nc(-c2ccncc2)c[nH]1)C3,1
662,C1CN(CCC12C(N(CC2)c1nc(ncc1)C)=O)C[C@@H](c1ccc2c(COC2=O)c1C)O,Cc1nccc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,0
663,c1ccc(-c2[nH]c3ccccc3c2C2C[C@H]3CC[C@@H](C2)N3CCc2ccccc2)cc1,c1ccc(CCN2[C@@H]3CC[C@H]2CC(c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1,1
664,c12c3CCC(=O)N2C[C@@](c1c(F)cn3)(CC12OCC(CC1)(CC2)NCc1nc2NC(COc2cc1)=O)O,O=C1COc2ccc(CNC34CCC(C[C@@]5(O)CN6C(=O)CCc7ncc(F)c5c76)(CC3)OC4)nc2N1,0
665,c1cccc2c(=O)n(C)c(/C=C/c3ccc(c(OC)c3)-n3cnc(c3)C)nc12,COc1cc(/C=C/c2nc3ccccc3c(=O)n2C)ccc1-n1cnc(C)c1,1
666,S(NC(Nc1ccc(N(C)C)cc1)=O)(=O)(=O)c1ccc(cc1)OCCCN1CCCC1,CN(C)c1ccc(NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCC3)cc2)cc1,0
667,n1cncc(c1)-c1cc2[C@@]3(COC(N)=N3)c3c(ccc(c3)OCC3CCCCC3)Oc2cc1,NC1=N[C@]2(CO1)c1cc(OCC3CCCCC3)ccc1Oc1ccc(-c3cncnc3)cc12,1
668,c1cc(c(cc1)-c1cnccc1)CC(c1cnccc1)c1cccnc1,c1cncc(-c2ccccc2CC(c2cccnc2)c2cccnc2)c1,0
669,C[NH+]1[C@@H]2C[C@@H](OC(=O)c3ccccc3)[C@H](C(=O)OC)[C@H]1CC2,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1OC(=O)c1ccccc1)[NH+]2C,1
670,c1cc2c(cc1)C1(C=C2c2nc(no2)-c2ncccc2)CCN(CC1)CC1OCCC1,C1=C(c2nc(-c3ccccn3)no2)c2ccccc2C12CCN(CC1CCCO1)CC2,1
671,c1ncnn1C1CCN(C(NC2CC2c2ccccc2)=O)CC1,O=C(NC1CC1c1ccccc1)N1CCC(n2cncn2)CC1,0
672,c1(ccc(nc1OC)OC)-c1n(C(C2CCCCC2)C(NC2CCC(CC2)C(O)=O)=O)c2cc(F)c(F)cc2n1,COc1ccc(-c2nc3cc(F)c(F)cc3n2C(C(=O)NC2CCC(C(=O)O)CC2)C2CCCCC2)c(OC)n1,0
673,n1cc(Cl)c(nc1Nc1ccc(cc1OC)N1CCN(CC1)C(=O)N)-c1n2c(nc1)cccc2,COc1cc(N2CCN(C(N)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0
674,C1(CCN(C(NC2C(C2)c2ccccc2)=O)CC1)c1onc(-c2nccc3ccccc23)n1,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3nccc4ccccc34)no2)CC1,1
675,c12c(Oc3ccc(cc3[C@]13N=C(N)OC3)-c1c(F)nccc1)ncc(c2)C1CCOCC1,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1ncc(C3CCOCC3)cc12,0
676,Clc1cccc(CN2CC[C@H](C2=O)[NH+](Cc2n(Cc3ccc(cc3)C#N)cnc2)CC[NH+]2CC[NH2+]CC2)c1,N#Cc1ccc(Cn2cncc2C[NH+](CC[NH+]2CC[NH2+]CC2)[C@@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,1
677,c1nn(-c2ccc(F)cc2)c2CCCC(c21)CCN1C[C@H](C)O[C@@H](C1)C,C[C@@H]1CN(CCC2CCCc3c2cnn3-c2ccc(F)cc2)C[C@H](C)O1,1
678,c1(-n2c3ccc(Cl)cc3c(C(CC)(CC)O)c2)ccc(F)cc1,CCC(O)(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,0
679,c12c(c(N3CCN(Cc4noc(C)c4)CC3)c(cn2)Br)[nH]c(n1)-c1ccc(N2CCOCC2)cc1,Cc1cc(CN2CCN(c3c(Br)cnc4nc(-c5ccc(N6CCOCC6)cc5)[nH]c34)CC2)no1,0
680,[C@@H](NC(c1cc(n2c1COCC2)C(=O)N1CCC[C@@H]1C)=O)(CC)c1ccc(cc1)C(F)(F)F,CC[C@@H](NC(=O)c1cc(C(=O)N2CCC[C@@H]2C)n2c1COCC2)c1ccc(C(F)(F)F)cc1,1
681,Cc1c(-c2n(c(nn2)SCCCN2C[C@H]3C[C@]3(C2)c2c(F)cc(cc2)C)C)ocn1,Cc1ccc([C@@]23C[C@@H]2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)c(F)c1,1
682,C1NCCCO[C@@H]1C(N[C@H](C#N)Cc1ccc(cc1)-c1ccc2sc(n(c2c1)C)=O)=O,Cn1c(=O)sc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,0
683,c1(cccnc1-c1ccc(C(=O)Nc2ccccc2N)cc1)C#N,N#Cc1cccnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,0
684,Fc1ccc(cc1F)/C(c1ncc(CN2CCC3(CC2)c2c(cc(=O)n(C)c2)CO3)cc1)=N\OCC,CCO/N=C(\c1ccc(F)c(F)c1)c1ccc(CN2CCC3(CC2)OCc2cc(=O)n(C)cc23)cn1,0
685,c12cn(C(C)(C)C)nc1C(=O)CC1(CCN(CC1)C(c1cc3cn[nH]c3cc1)=O)O2,CC(C)(C)n1cc2c(n1)C(=O)CC1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)O2,0
686,c1(ccc2n(C)nc(c2c1)NCC(=O)NC1CN(C2CCC(c3cnccc3)(CC2)O)C1)C(F)(F)F,Cn1nc(NCC(=O)NC2CN(C3CCC(O)(c4cccnc4)CC3)C2)c2cc(C(F)(F)F)ccc21,0
687,C(c1c(-c2ccc(cc2)F)oc2c1c(F)c(cc2)-c1cc(ccc1C)C(=O)NC1(CC1)c1ncccn1)(NC)=O,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)c(F)c12,0
688,N1(CCc2ccc(OCCCN3CCCCCC3)cc2)CCN(CC1)c1c2c(ccc1)ccc(n2)/C=C/C(O)=O,O=C(O)/C=C/c1ccc2cccc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1,0
689,Clc1ccc(OCC#CCN(CC)CCCC)cc1,CCCCN(CC)CC#CCOc1ccc(Cl)cc1,0
690,c1cccc2N3CC[C@@H](NCc4n(Cc5ccc(C#N)c(Oc6cccc(c6)-c21)c5)cnc4)C3=O,N#Cc1ccc2cc1Oc1cccc(c1)-c1ccccc1N1CC[C@@H](NCc3cncn3C2)C1=O,1
691,C1CN(CCC[C@@]2(c3ccccc3)[C@H]3N(N=C2C(C)=O)c2cc(ccc2OC3)C)CCO1,CC(=O)C1=NN2c3cc(C)ccc3OC[C@H]2[C@@]1(CCCN1CCOCC1)c1ccccc1,1
692,Fc1ccc2c(n(-c3ccc(cc3)C(O)=O)c(c2C2CCN(CCCSc3ccc(F)cc3)CC2)CC)c1,CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1-c1ccc(C(=O)O)cc1,1
693,c1(=O)[nH]ccc2nc(N[C@H](C(C)C)C(F)(F)F)c3ccncc3c21,CC(C)[C@@H](Nc1nc2cc[nH]c(=O)c2c2cnccc12)C(F)(F)F,1
694,C1Cc2c(nccc2)[C@@H](O)C[C@@H]1CN1CCN(c2ccccc2C)CC1,Cc1ccccc1N1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1,1
695,c1cc(c(Cl)cc1C(=O)O)NC(C(C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2c1cc(F)c(F)c2)=O,O=C(O)c1ccc(NC(=O)C(C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)c(Cl)c1,1
696,c1(Cn2c3c(NCc4noc(c4)C4CC4)nc(N)nc3cc2)ccccn1,Nc1nc(NCc2cc(C3CC3)on2)c2c(ccn2Cc2ccccn2)n1,1
697,C(CN1CCCC1)Oc1ccc2cc1COC/C=C/CCOc1nccc(-c3nc(ncc3)N2)c1,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccnc(c2)OCC/1,1
698,n1c2c(cc(C(F)(F)F)c1)CN(C([C@@]13CN(C[C@@H]1C[C@H](C3)NC1C(COCC1)OC)CC)=O)CC2,CCN1C[C@@H]2C[C@@H](NC3CCOCC3OC)C[C@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0
699,C(CN1C(=O)CCC1=O)Oc1c(cc(CN(CC2CCCC2)[C@@H](CC(=O)O)c2ccc(cc2)Cl)cc1)C,Cc1cc(CN(CC2CCCC2)[C@@H](CC(=O)O)c2ccc(Cl)cc2)ccc1OCCN1C(=O)CCC1=O,0
700,Cl.N(C(C1CC(F)(F)C1)=O)[C@@H](CC(C)N1CCC(n2c(nnc2C(C)C)C)CC1)c1ccccc1,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CC(F)(F)C2)c2ccccc2)CC1.Cl,1
701,c1(ccc(CCCCN(CC)CCCCCCC)cc1)Cl,CCCCCCCN(CC)CCCCc1ccc(Cl)cc1,1
702,c1c2C(c3ncccc3CCc2cc(Cl)c1)=C1CC[N+]CC1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[N+]CC1,1
703,c12OCOc1ccc(c2)[C@H]1CC[C@H](N2CC(NC(=O)CNc3nn(C(N)=O)c4ccc(cc34)C(F)(F)F)C2)CC1,NC(=O)n1nc(NCC(=O)NC2CN([C@H]3CC[C@H](c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,0
704,c12cc3c(noc3cc1CCN(CC2)CCCSc1n(c(nn1)-c1c2c(nc(cc2)C)ccc1)C)C,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6onc(C)c6cc5CC4)n3C)cccc2n1,1
705,C1CN(Cc2cc3CC[C@H](N4CCN(CCc5ccc(F)cc5)CC4=O)Cc3cc2)CCC1,O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(CN3CCCCC3)ccc2C1,0
706,c12CC(=CC(c2ccc(F)c1)=O)C(=O)NC1CCN(CC1)Cc1c(cc(cc1)OC)F,COc1ccc(CN2CCC(NC(=O)C3=CC(=O)c4ccc(F)cc4C3)CC2)c(F)c1,0
707,c1cccc(N2CCN(CCCCCCN3CCN(CC3)c3ccccc3)CC2)c1,c1ccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)cc1,1
708,C(C(C)(C)C)(O)(C)C1C2(C3Oc4c(ccc5CC6[N+](CCC3(C6(C1)CC2)c54)CC1CC1)O)OC,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CC[N+]1CC1CC1)C2O5,1
709,C1CN(C(NC2C(c3ccccc3)C2)=O)CCC1c1nc(-c2c(C(F)(F)F)cccc2)no1,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,1
710,N1(C(=O)C)CCN(c2ccc(c(c2)OC)Nc2ncc(c(Nc3c(OC)cc(cc3)N3CCN(CC3)C(C)=O)n2)Cl)CC1,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)=O)CC3)cc2OC)n1,0
711,CCCCc1cc(OC2CCN(CC2)CCCCNS(=O)(=O)CCC)c2c(cccn2)c1.Cl.Cl,CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CCC)CC2)c2ncccc2c1.Cl.Cl,1
712,C(NC(=O)N1CCN(CC1)c1cc2c(cc(C(F)(F)F)cc2NCc2cccc([N+](=O)[O-])c2)nc1)C,CCNC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,1
713,C12(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c45)CCC(NCc3c(cc4c(n3)NC(CO4)=O)F)(CC2)CO1,O=C1COc2cc(F)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,0
714,N1(CCn2c3ccc(cc3cn2)-n2c(=O)cc(OCc3ccccc3)cc2)CC[C@@H](C1)O,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC[C@H](O)C2)c1,1
715,c1(N)ccc(-c2ncn(C)c2)cc1NC(c1ccc(N2CCC3(CCNC3)CC2)nc1)=O,Cn1cnc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CCNC5)CC4)nc3)c2)c1,1
716,c1(c(cc(N2CCNCC2)cc1)OC)Nc1nc(c(cn1)Cl)-c1cnc2n1cccc2,COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,1
717,c1(C2CCN(C(=O)NC3CCN(CC3)Cc3cn(-c4ccc(cc4)C(F)(F)F)cc3)CC2)ccccc1O,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCC(c2ccccc2O)CC1,1
718,c1cc(ccc1Cl)S(=O)(/N=C(N1C[C@@H](C(=N1)c1ccc(Cl)cc1)c1ccccc1)\N=C(/C)N)=O,C/C(N)=N\C(=N/S(=O)(=O)c1ccc(Cl)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,0
719,c1cc(C(c2ccc(cc2)F)CCCCCN2CCN(Cc3cc(c(c(c3)OC)OC)OC)CC2)ccc1F,COc1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC,1
720,C(C)CCc1c(c2ccccc2o1)C(c1cc(c(c(c1)I)OCCN)I)=O,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN)c(I)c1,1
721,n1c(ccc2ncc(-c3cc(C(F)(F)F)ccc3)n21)N[C@H]1CC[C@@H](CC1)O,O[C@H]1CC[C@H](Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,0
722,N(c1c(cc(N2C[C@@H](N3CCC[C@@H]3C)CC2)cc1)C)C(=O)c1c(C)noc1C,Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1c(C)noc1C,0
723,C1CCC(N1)(C(c1cc2cc[nH]c2cc1)=O)CCC,CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,0
724,c12N=C(N3CCN(C)CC3)c3cc(sc3Nc2cccc1)CO,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,0
725,c1c(cccc1C1(c2cc(C)c(c(c2)C)OC)N=C(N)C(C)=N1)-c1cncc(c1)C#CC,CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(OC)c(C)c4)N=C(C)C(N)=N3)c2)c1,0
726,c1c(cccc1)S(=O)(C1C2NC(c3ccccc3)(C1)C(OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2)=O,O=S(=O)(c1ccccc1)C1CC2(c3ccccc3)NC1CCC2OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
727,C1(CN(C1)[C@H]1CC[C@](c2cccs2)(O)CC1)NC(=O)CNC(c1cccc(C(F)(F)F)c1)=O,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cccs3)CC2)C1,0
728,C1CC[C@@H](CN1)NC(=O)c1cc(sc1NC(N)=O)-c1ccccc1,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,0
729,O=S(C(F)(F)F)(Oc1ccc(cc1)C(C(NS(=O)(=O)C)=O)C)=O,CC(C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,0
730,c1(ccc(cc1)CNCCc1n2ccccc2nc1)/C=C/C(NO)=O,O=C(/C=C/c1ccc(CNCCc2cnc3ccccn23)cc1)NO,0
731,[C@H](O)(c1ccc(cc1)F)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl,O[C@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
732,N1(C[C@H]2[C@H](CN(C2)c2nc(C)cc(n2)C)C1)C(c1cc(ccc1-n1nccn1)OC)=O,COc1ccc(-n2nccn2)c(C(=O)N2C[C@@H]3CN(c4nc(C)cc(C)n4)C[C@@H]3C2)c1,1
733,C1C(CCN(C1)C(C)CC(C)(C)C)CNC(c1cc(Cl)cc(c1)Cl)=O,CC(CC(C)(C)C)N1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,1
