,rand_smi,cano_smi,Y
2814,CCOc1c(cc(C(F)(F)F)cc1)NC(=O)C,CCOc1ccc(C(F)(F)F)cc1NC(C)=O,0
2815,c1cc(OC)ccc1NC(CSc1nc2c(c(n1CCC(N1CCCCC1)=O)=O)cccc2)=O,COc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2CCC(=O)N2CCCCC2)cc1,1
2816,c1(cccc(C(F)(F)F)c1)NC(=O)C1CN(CCC1)S(=O)(c1cnc[nH]1)=O,O=C(Nc1cccc(C(F)(F)F)c1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,1
2817,C(=O)(NCCn1ccc2c1cccc2)C(C)C,CC(C)C(=O)NCCn1ccc2ccccc21,1
2818,[nH]1c(c(c([nH]c1=O)=O)S(=O)(=O)N(C)c1ccc(OC)cc1)C,COc1ccc(N(C)S(=O)(=O)c2c(C)[nH]c(=O)[nH]c2=O)cc1,0
2819,c1c(S(=O)(NCCCC(NCCc2ccccc2)=O)=O)c2c(cc1)nsn2,O=C(CCCNS(=O)(=O)c1cccc2nsnc12)NCCc1ccccc1,1
2820,C1(c2cc(c(cc2C(N(C)C1c1cccnc1)=O)OC)OC)C(=O)Nc1ccc(c(c1)OC)OC,COc1ccc(NC(=O)C2c3cc(OC)c(OC)cc3C(=O)N(C)C2c2cccnc2)cc1OC,1
2821,c1cc(ccc1)CCNC(=O)C1CCN(S(=O)(CC)=O)CC1,CCS(=O)(=O)N1CCC(C(=O)NCCc2ccccc2)CC1,0
2822,Cl.c1cc(ccc1OCC(CN1CCCCCC1)O)OCC(O)CN1CCCCCC1,Cl.OC(COc1ccc(OCC(O)CN2CCCCCC2)cc1)CN1CCCCCC1,0
2823,[nH]1c2ccc(cc2c(n(CCCN2CCC(C)CC2)c1=S)=O)N1CCOCC1,CC1CCN(CCCn2c(=S)[nH]c3ccc(N4CCOCC4)cc3c2=O)CC1,0
2824,c1cc(OC)cc2sc(nc12)NC(=O)C1CCN(S(=O)(=O)c2c3c(ccc2)nsn3)CC1,COc1ccc2nc(NC(=O)C3CCN(S(=O)(=O)c4cccc5nsnc45)CC3)sc2c1,1
2825,c1c(C(Nc2cccnc2)=O)ccc2c1nns2,O=C(Nc1cccnc1)c1ccc2snnc2c1,1
2826,c12c(c(S(=O)(=O)N3CCC(C(N4CCN(CC4)c4ncccc4)=O)CC3)ccc2)nccc1,O=C(C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1)N1CCN(c2ccccn2)CC1,1
2827,O1C(=O)N(Cc2occc2)C(C1(C)C)(C)O,CC1(C)OC(=O)N(Cc2ccco2)C1(C)O,0
2828,c1(-c2ccc(F)cc2)nnc2n1nc(cc2)SC(C(O)=O)CC,CCC(Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(=O)O,0
2829,CC(C(NC(=C(Cl)Cl)P(O)(O)=O)=O)(C)C,CC(C)(C)C(=O)NC(=C(Cl)Cl)P(=O)(O)O,0
2830,n1c2c(cc(o2)C(N2CCC3(OCCO3)CC2)=O)cc2c1cc(Cl)cc2,O=C(c1cc2cc3ccc(Cl)cc3nc2o1)N1CCC2(CC1)OCCO2,0
2831,c1(OCCCC)ccc(cc1)OC(=O)c1cccnc1,CCCCOc1ccc(OC(=O)c2cccnc2)cc1,0
2832,Fc1ccc(cc1)N1CCN(CC1)CCCNC(=O)c1c(C)cc(=O)oc1C,Cc1cc(=O)oc(C)c1C(=O)NCCCN1CCN(c2ccc(F)cc2)CC1,0
2833,C(CCN1CCN(c2ccccc2F)CC1)NC(=O)C1CCN(S(=O)(=O)CC)CC1,CCS(=O)(=O)N1CCC(C(=O)NCCCN2CCN(c3ccccc3F)CC2)CC1,0
2834,C1CC(CC1)N1C(CC(C1)C(NCc1ccc2OCOc2c1)=O)=O,O=C(NCc1ccc2c(c1)OCO2)C1CC(=O)N(C2CCCC2)C1,1
2835,S(CCC(C(O)=O)NC=C1C(=O)OC(OC1=O)(C)C)C,CSCCC(NC=C1C(=O)OC(C)(C)OC1=O)C(=O)O,0
2836,O=C(c1ccccc1)c1n(ccc1)CC(=O)NCc1cccs1,O=C(Cn1cccc1C(=O)c1ccccc1)NCc1cccs1,1
2837,c1c(-c2ccc(OC(C(=O)O)C)cc2)cccc1,CC(Oc1ccc(-c2ccccc2)cc1)C(=O)O,0
2838,c1(ccc2c(c1)c(n(c(=O)n2C)C)=O)S(NCCC(=O)Nc1ccc(OCC)cc1)(=O)=O,CCOc1ccc(NC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1,1
2839,c12c3n(CCCc3ccc1)c(c(-c1ccccc1)c2O)=O,O=c1c(-c2ccccc2)c(O)c2cccc3c2n1CCC3,0
2840,C(N1C(c2c(ccc(C(=O)O)c2)C1=O)=O)(C(O)=O)Cc1ccc(cc1)O,O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1ccc(O)cc1)C(=O)O)C2=O,0
2841,c1(cc(C2n3c(ncn3)NC(=C2C(=O)Nc2c(cc(cc2)C)C)C)c(cc1OC)OC)OC,COc1cc(OC)c(C2C(C(=O)Nc3ccc(C)cc3C)=C(C)Nc3ncnn32)cc1OC,1
2842,C1(CCSC=1C(OC)=O)NC(=O)c1cccs1,COC(=O)C1=C(NC(=O)c2cccs2)CCS1,1
2843,COC(Sc1nnc(o1)-c1ccc(cc1)Br)=O,COC(=O)Sc1nnc(-c2ccc(Br)cc2)o1,0
2844,C1C(NC(CSCc2nc(-c3ccccc3Cl)oc2C)=O)C1,Cc1oc(-c2ccccc2Cl)nc1CSCC(=O)NC1CC1,1
2845,C(C(O)NC(=O)C)(c1ccco1)=O,CC(=O)NC(O)C(=O)c1ccco1,0
2846,C(Nc1nc(nc(NCCc2cc(c(OC)cc2)OC)n1)OCC)(CO)(C)C,CCOc1nc(NCCc2ccc(OC)c(OC)c2)nc(NC(C)(C)CO)n1,1
2847,C(Cc1ccccc1)Cn1c(nc2n(C)c(=O)[nH]c(=O)c12)CN1CCN(c2ccc(OC)cc2)CC1,COc1ccc(N2CCN(Cc3nc4c(c(=O)[nH]c(=O)n4C)n3CCCc3ccccc3)CC2)cc1,1
2848,n1(C)c(C)c(c(=O)n1-c1ccccc1)NC(CCS(=O)(=O)c1cc2c(N(CC2)C(C)=O)cc1)=O,CC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)ccc21,0
2849,c12nnn(Cc3ccc(cc3)Cl)c2ncn(c1=O)Cc1cccc(c1)C,Cc1cccc(Cn2cnc3c(nnn3Cc3ccc(Cl)cc3)c2=O)c1,1
2850,N(S(c1ccc(NC(C)=O)cc1)(=O)=O)C(C(C)C)C(=O)OC,COC(=O)C(NS(=O)(=O)c1ccc(NC(C)=O)cc1)C(C)C,0
2851,c1(c(OC)c(c(C2C(=C(C)Nc3n2nnn3)C(=O)OCCCC)cc1)OC)OC,CCCCOC(=O)C1=C(C)Nc2nnnn2C1c1ccc(OC)c(OC)c1OC,1
2852,C(C(N1CCN(CC1)C(=O)c1ccco1)=O)Sc1cc(=O)n(CC)c2ccccc21,CCn1c(=O)cc(SCC(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc21,1
2853,c1(N2C(CCC(C2c2ccc(c(c2)OC)OC)C(=O)Nc2ncccc2)=O)ccc(OC)cc1,COc1ccc(N2C(=O)CCC(C(=O)Nc3ccccn3)C2c2ccc(OC)c(OC)c2)cc1,1
2854,c1ccncc1CNC(c1noc(c1)-c1ccc(OC)c(c1)OC)=O,COc1ccc(-c2cc(C(=O)NCc3cccnc3)no2)cc1OC,1
2855,c1ccccc1N(S(=O)(c1c(c(c(c(C)n1)Cl)C)C#N)=O)C,Cc1nc(S(=O)(=O)N(C)c2ccccc2)c(C#N)c(C)c1Cl,0
2856,c1ccc2c(c1)S(=O)(=O)N=C(N2)CCCC(N)=O,NC(=O)CCCC1=NS(=O)(=O)c2ccccc2N1,0
2857,c1ccc(o1)C(=O)NCc1n(-c2c(ccc(C)c2)C)c(SCC(=O)N2CCc3c2cccc3)nn1,Cc1ccc(C)c(-n2c(CNC(=O)c3ccco3)nnc2SCC(=O)N2CCc3ccccc32)c1,1
2858,c1c(C(NCc2ccc3OCOc3c2)=O)c2nc(C)c(Cc3c(cccc3)F)c(n2[nH]1)=O,Cc1nc2c(C(=O)NCc3ccc4c(c3)OCO4)c[nH]n2c(=O)c1Cc1ccccc1F,1
2859,c1cc(NC(Nc2c3cccc4C(=O)N(CC)c(cc2)c34)=O)ccc1C(OCC)=O,CCOC(=O)c1ccc(NC(=O)Nc2ccc3c4c(cccc24)C(=O)N3CC)cc1,0
2860,c1(cc(ccc1)F)NC(=NCC)SC1C(=O)N(c2ccc(cc2)OC)C(=O)C1,CCN=C(Nc1cccc(F)c1)SC1CC(=O)N(c2ccc(OC)cc2)C1=O,1
2861,O=C(Nc1ccccn1)Nc1c(SC)snc1SC,CSc1nsc(SC)c1NC(=O)Nc1ccccn1,0
2862,N1(CCOCC1)C(=O)c1noc(-c2occc2)c1,O=C(c1cc(-c2ccco2)on1)N1CCOCC1,0
2863,C1C2CC3CC(CC1(C3)c1n(Cc3occc3)c(=S)[nH]n1)C2,S=c1[nH]nc(C23CC4CC(CC(C4)C2)C3)n1Cc1ccco1,1
2864,O(c1ccc(C2CC(ON=2)C(NCCN2CCOCC2)=O)cc1)C,COc1ccc(C2=NOC(C(=O)NCCN3CCOCC3)C2)cc1,0
2865,O=C(Cn1c(ccc1)C(c1ccccc1C)=O)NCc1occc1,Cc1ccccc1C(=O)c1cccn1CC(=O)NCc1ccco1,1
2866,C1(=C(C)Nc2nc(SCC)[nH]c(=O)c2C1c1ccncc1)C(=O)OC(C)C,CCSc1nc2c(c(=O)[nH]1)C(c1ccncc1)C(C(=O)OC(C)C)=C(C)N2,1
2867,O(c1ccc(CCNS(=O)(=O)c2ccc3n(CC(=O)OCC)c(=O)oc3c2)cc1OCC)CC,CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)NCCc3ccc(OCC)c(OCC)c3)ccc21,1
2868,N(C(=O)CN(S(=O)(=O)c1c(C)noc1C)c1ccc(OCC)cc1)Cc1ccc(cc1)OC,CCOc1ccc(N(CC(=O)NCc2ccc(OC)cc2)S(=O)(=O)c2c(C)noc2C)cc1,1
2869,c1(c(NC(CSc2n(-c3ccc(cc3)F)c(Cc3cccn3C)nn2)=O)c(cc(c1)C)C)C,Cc1cc(C)c(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(F)cc2)c(C)c1,1
2870,[nH]1c(nc2ccc(cc21)NC(C)=O)C1CCCCC1,CC(=O)Nc1ccc2nc(C3CCCCC3)[nH]c2c1,0
2871,c1c(C(=O)OC)ccc(c1)OCC1N(CCc2cc(c(cc12)OC)OC)C(=O)C1CC1,COC(=O)c1ccc(OCC2c3cc(OC)c(OC)cc3CCN2C(=O)C2CC2)cc1,1
2872,c1nnn(c1-c1ccccc1)-c1nonc1N,Nc1nonc1-n1nncc1-c1ccccc1,1
2873,COc1cccc(c1)C1CC(ON=1)C(=O)NCCOC,COCCNC(=O)C1CC(c2cccc(OC)c2)=NO1,0
2874,O=C(c1ccncc1)Oc1ccc(OC)cc1,COc1ccc(OC(=O)c2ccncc2)cc1,0
2875,C(CCN(S(c1ccc(cc1)OC)(=O)=O)c1ccc(OCC)cc1)#N,CCOc1ccc(N(CCC#N)S(=O)(=O)c2ccc(OC)cc2)cc1,1
2876,Cl.c1(C(=O)OC2CC3CCC(N3C)C2)ccc(Cl)cc1,CN1C2CCC1CC(OC(=O)c1ccc(Cl)cc1)C2.Cl,0
2877,c1cc(cc(C(F)(F)F)c1Cl)NC(CN1CCN(CC1)S(=O)(c1ccc(F)cc1)=O)=O,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccc(Cl)c(C(F)(F)F)c1,1
2878,N(S(c1ccc(OCCCC)cc1)(=O)=O)c1cnccc1,CCCCOc1ccc(S(=O)(=O)Nc2cccnc2)cc1,1
2879,C1COc2ccc(NC(CSc3nc4CC(Sc4c(=O)n3CC)C)=O)cc2O1,CCn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nc2c(c1=O)SC(C)C2,1
2880,c1(C)c(c(C)c(C(=O)OCC)n1C)C(=O)N1CCCCCC1,CCOC(=O)c1c(C)c(C(=O)N2CCCCCC2)c(C)n1C,1
2881,C1C2(CC3OC(=O)C(CC1C3)C2)O,O=C1OC2CC3CC1CC(O)(C3)C2,0
2882,[nH]1c(=O)cc(C(N2CCC3(CC2)OCCO3)=O)c2cc(ccc21)Br,O=C(c1cc(=O)[nH]c2ccc(Br)cc12)N1CCC2(CC1)OCCO2,0
2883,c1(F)cc2n(c3c(CCCC3)[n+](c2cc1F)=O)[O-],O=[n+]1c2c(n([O-])c3cc(F)c(F)cc31)CCCC2,0
2884,c1(SCC(=O)Nc2cc3OCCOc3cc2)nc2c(SCC2)c(n1-c1ccc(cc1)OCC)=O,CCOc1ccc(-n2c(SCC(=O)Nc3ccc4c(c3)OCCO4)nc3c(c2=O)SCC3)cc1,0
2885,c1c(cccc1)Sc1c([nH]n(C(C)(C)C)c1=O)C,Cc1[nH]n(C(C)(C)C)c(=O)c1Sc1ccccc1,0
2886,COc1cc2c3CN(C)CCc3[nH]c2cc1.Cl,COc1ccc2[nH]c3c(c2c1)CN(C)CC3.Cl,0
2887,c1(ccc(cc1)C)CS(CCC(=O)NCCCN1CCCC1)(=O)=O,Cc1ccc(CS(=O)(=O)CCC(=O)NCCCN2CCCC2)cc1,1
2888,[nH]1nc(nc1-c1ccc(OCCC)cc1)N,CCCOc1ccc(-c2nc(N)n[nH]2)cc1,0
2889,S(c1ccc(NC(C2CCCNC2=O)=O)cc1)(=O)(=O)Nc1nccc(C)n1,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)C3CCCNC3=O)cc2)n1,0
2890,c1c(c(-c2oc(C)c(CS(=O)CC(=O)N3CCC4(CC3)OCCO4)n2)ccc1)F,Cc1oc(-c2ccccc2F)nc1CS(=O)CC(=O)N1CCC2(CC1)OCCO2,1
2891,O=C(C(Sc1nn2c(nnc2cc1)-c1ccc(cc1)F)C)OC,COC(=O)C(C)Sc1ccc2nnc(-c3ccc(F)cc3)n2n1,0
2892,c1(NC(=O)CC(NCCCC)=O)c(C(O)=O)cccc1,CCCCNC(=O)CC(=O)Nc1ccccc1C(=O)O,0
2893,C1(c2ccc(OC)c(c2)OC)C(=O)N(CC(=O)N1Cc1ccccc1)C1CCCCCC1,COc1ccc(C2C(=O)N(C3CCCCCC3)CC(=O)N2Cc2ccccc2)cc1OC,1
2894,C1C(CCN1c1ccc(OC)cc1)CNC(=O)Nc1ccc(OC)cc1OC,COc1ccc(N2CCC(CNC(=O)Nc3ccc(OC)cc3OC)C2)cc1,1
2895,C(C1CCCO1)NC(C1CCN(CC1)S(=O)(N1CCCC1)=O)=O,O=C(NCC1CCCO1)C1CCN(S(=O)(=O)N2CCCC2)CC1,0
2896,O=C(C1CN(C2CCCC2)C(=O)C1)NCCN1CCN(Cc2ccccc2)CC1,O=C(NCCN1CCN(Cc2ccccc2)CC1)C1CC(=O)N(C2CCCC2)C1,0
2897,c1(S(=O)(=O)CCC(O)=O)cc2c(cc1)N(C(C)C2)C(C)=O,CC(=O)N1c2ccc(S(=O)(=O)CCC(=O)O)cc2CC1C,0
2898,n1nc(C(O)(C)C)cn1-c1nonc1N,CC(C)(O)c1cn(-c2nonc2N)nn1,0
2899,c1ccc(cc1Cl)N1CCN(CC1)C(CCN1C(C2C(C3CC2C=C3)C1=O)=O)=O,O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)N1CCN(c2cccc(Cl)c2)CC1,1
2900,c1c(OCC(N(c2cc(Cl)ccc2)CC)=O)c2c(cccc2)n(C)c1=O,CCN(C(=O)COc1cc(=O)n(C)c2ccccc12)c1cccc(Cl)c1,1
2901,C1N(c2cc(n(c(=O)[nH]2)-c2ccc(cc2)C)=O)CCC(C1)C,Cc1ccc(-n2c(=O)cc(N3CCC(C)CC3)[nH]c2=O)cc1,0
2902,Cc1cc(oc(c1C(=O)NCc1ccccn1)C)=O,Cc1cc(=O)oc(C)c1C(=O)NCc1ccccn1,0
2903,N(C(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(Cc2ccncc2)cc1,O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,1
2904,Cc1nc([nH]c(=O)c1)SC(CC)C(Nc1nc2CCCCc2s1)=O,CCC(Sc1nc(C)cc(=O)[nH]1)C(=O)Nc1nc2c(s1)CCCC2,1
2905,CCCNC(CC(NS(=O)(c1ccc(Cl)cc1)=O)c1occc1)=O,CCCNC(=O)CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccco1,1
2906,C1(CCCc2ccccc12)NC(=O)C1CCN(S(=O)(N2CCCCCC2)=O)CC1,O=C(NC1CCCc2ccccc21)C1CCN(S(=O)(=O)N2CCCCCC2)CC1,1
2907,c1(c(cccn1)C(O)=O)SCC(=O)N1CCCCCC1,O=C(O)c1cccnc1SCC(=O)N1CCCCCC1,0
2908,N(C(CCS(C)(=O)=O)C(=O)Nc1c(F)cccc1F)C(C)=O,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1c(F)cccc1F,0
2909,Clc1ccccc1CNC(=O)C1CCN(CC1)S(N1CCC2(CC1)OCCO2)(=O)=O,O=C(NCc1ccccc1Cl)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1,1
2910,c1ccc(NC(C(NC(=O)C)CCS(=O)(C)=O)=O)c(c1)C(=O)OC,COC(=O)c1ccccc1NC(=O)C(CCS(C)(=O)=O)NC(C)=O,0
2911,c1(ccccc1)-c1oc(c(n1)C#N)N(C)C,CN(C)c1oc(-c2ccccc2)nc1C#N,0
2912,N=c1c2c(n[nH]c2C)nc(n1-c1ccc(Br)cc1)SCC(NCC1OCCC1)=O,Cc1[nH]nc2nc(SCC(=O)NCC3CCCO3)n(-c3ccc(Br)cc3)c(=N)c12,1
2913,O(c1cccc(c1)-c1onc(C(=O)NCCOC)c1)C,COCCNC(=O)c1cc(-c2cccc(OC)c2)on1,0
2914,CN1CCN(C(=O)C2C(N(C(c3c2cccc3)=O)C2CCCCC2)c2ccc(cc2)OC)CC1,COc1ccc(C2C(C(=O)N3CCN(C)CC3)c3ccccc3C(=O)N2C2CCCCC2)cc1,1
2915,n1onc(c1-n1nnc(c1COC)C(N)=O)N,COCc1c(C(N)=O)nnn1-c1nonc1N,0
2916,C(N(C)C(=O)CNC(=O)C)(c1ccc(cc1)OC)C(Nc1ccc(cc1)OC)=O,COc1ccc(NC(=O)C(c2ccc(OC)cc2)N(C)C(=O)CNC(C)=O)cc1,0
2917,c1c(nc(NC(C)=O)nc1SC)C,CSc1cc(C)nc(NC(C)=O)n1,0
2918,O=C1N(CC(O)=O)CCN1Cc1ccc(cc1Cl)F,O=C(O)CN1CCN(Cc2ccc(F)cc2Cl)C1=O,1
2919,c1(N)n(nnc1C(=O)N)CC(=O)Nc1c(cc(OC)cc1)OC,COc1ccc(NC(=O)Cn2nnc(C(N)=O)c2N)c(OC)c1,0
2920,N1(CCCC(C1)C(=O)N1C(C)Cc2c1cccc2)S(c1cccc2c1nsn2)(=O)=O,CC1Cc2ccccc2N1C(=O)C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1,1
2921,c1ccc2c(C(=O)N(CCCOC(C)C)C2C(NC2CCCCC2)=O)c1,CC(C)OCCCN1C(=O)c2ccccc2C1C(=O)NC1CCCCC1,1
2922,c1c2c(oc(cc2C)=O)cc(Cl)c1OCC,CCOc1cc2c(C)cc(=O)oc2cc1Cl,0
2923,C(N1CCC2(CC1)OCCO2)(C1CCC(CNS(c2ccc(cc2)C)(=O)=O)CC1)=O,Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)N3CCC4(CC3)OCCO4)CC2)cc1,1
2924,N1(c2cc(Cl)c(F)cc2)C(CC(C1)C(NC(C)C)=O)=O,CC(C)NC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1,0
2925,C(N1C(CC(C(=O)NCCc2ccc(C)cc2)C1)=O)CCOCC,CCOCCCN1CC(C(=O)NCCc2ccc(C)cc2)CC1=O,1
2926,c12c(cccc2)n(c(=O)c2nc(-c3ccccc3)oc12)C,Cn1c(=O)c2nc(-c3ccccc3)oc2c2ccccc21,1
2927,N(/C=N\c1nc2ccc(cc2s1)OC)(C)C,COc1ccc2nc(/N=C\N(C)C)sc2c1,0
2928,c1ccc2c(c1)nc(o2)-c1ccccn1,c1ccc(-c2nc3ccccc3o2)nc1,0
2929,C(C(=O)NCCc1cc(c(OC)cc1)OC)n1cnc2n(C)c(=O)n(C)c(=O)c21,COc1ccc(CCNC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1OC,1
2930,c12c(c(nnc2OC)OC)cccc1,COc1nnc(OC)c2ccccc12,0
2931,c12c(cccc1)c(=O)occ2C(N(C)CCCC)=O,CCCCN(C)C(=O)c1coc(=O)c2ccccc12,0
2932,O=C(N1CCC(N2CCCCC2)CC1)Nc1c(C)cccc1C,Cc1cccc(C)c1NC(=O)N1CCC(N2CCCCC2)CC1,0
2933,c1ccc(CCN2C(CC(C2)C(NCCCN2CCCCCC2)=O)=O)cc1,O=C(NCCCN1CCCCCC1)C1CC(=O)N(CCc2ccccc2)C1,0
2934,n1[nH]c(c2C(C(=C(N)Oc12)C#N)c1ccc(OC(=O)c2occc2)cc1)C(C)(C)C,CC(C)(C)c1[nH]nc2c1C(c1ccc(OC(=O)c3ccco3)cc1)C(C#N)=C(N)O2,1
2935,C1CC(CCC1)NC(C(c1ccccc1)N1CCOCC1)=O,O=C(NC1CCCCC1)C(c1ccccc1)N1CCOCC1,1
2936,c1cc(ccc1N1CCN(CCCNC(C2CCCN(S(CCC)(=O)=O)C2)=O)CC1)F,CCCS(=O)(=O)N1CCCC(C(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)C1,0
2937,O(c1ncc(cc1)C)C(c1cccc(C(=O)Oc2ncc(cc2)C)n1)=O,Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C)cn3)n2)nc1,0
2938,C(n1c(cc2c1cccc2)C)CNC(C1CCCC1)=O,Cc1cc2ccccc2n1CCNC(=O)C1CCCC1,1
2939,c12c(cccc2)C(=O)N(C1=O)COC(=O)CSc1nncn1C,Cn1cnnc1SCC(=O)OCN1C(=O)c2ccccc2C1=O,0
2940,C(c1ccc(cc1)NC(CC)=O)(Nc1cc2OCOc2cc1)=O,CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,1
2941,c1c(OCC)ccc(c1)C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)=O,CCOc1ccc(C(=O)CN2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,1
2942,c1n(C)c(cc1)Cc1n(-c2ccc(C)cc2)c(SCC(=O)N2c3ccccc3CC2)nn1,Cc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)N2CCc3ccccc32)cc1,1
2943,C(CNC(=O)C1CCN(S(=O)(CC)=O)CC1)c1cc(OCC)c(OCC)cc1,CCOc1ccc(CCNC(=O)C2CCN(S(=O)(=O)CC)CC2)cc1OCC,1
2944,c1(OC)cc(ccc1O)Cn1cnnn1,COc1cc(Cn2cnnn2)ccc1O,0
2945,CCn1c(nc2c(c1=O)SC(C)C2)SCC(=O)NC1CCCCC1,CCn1c(SCC(=O)NC2CCCCC2)nc2c(c1=O)SC(C)C2,1
2946,c1(cccc(c1)C1SCC(N1c1c(OC)cc(OC)cc1)=O)F,COc1ccc(N2C(=O)CSC2c2cccc(F)c2)c(OC)c1,1
2947,C1(C(O)=O)CCN(S(=O)(c2c(C)[nH]nc2C)=O)CC1.Cl,Cc1n[nH]c(C)c1S(=O)(=O)N1CCC(C(=O)O)CC1.Cl,0
2948,S(c1ccc(NC(C)=O)cc1)(=O)(NC(CC(NCCC1CCCCC=1)=O)C(C)C)=O,CC(=O)Nc1ccc(S(=O)(=O)NC(CC(=O)NCCC2=CCCCC2)C(C)C)cc1,1
2949,C(c1ccc(cc1)NC(Nc1sccc1)=O)N1CCN(CC1)CC,CCN1CCN(Cc2ccc(NC(=O)Nc3cccs3)cc2)CC1,0
2950,n1cccc(CNC(=O)C2CCN(CC2)S(=O)(CC)=O)c1,CCS(=O)(=O)N1CCC(C(=O)NCc2cccnc2)CC1,0
2951,c1cc(cc(OC)c1NC(=O)NCc1ccc(CN(CCCC)CC)o1)OC,CCCCN(CC)Cc1ccc(CNC(=O)Nc2ccc(OC)cc2OC)o1,1
2952,Cc1scc(NC)c(=O)c1C,CNc1csc(C)c(C)c1=O,0
2953,COc1ccc(c(c1)NC(CC(Cc1c(OC)cccc1)C(=O)O)=O)OC,COc1ccc(OC)c(NC(=O)CC(Cc2ccccc2OC)C(=O)O)c1,0
2954,n1snc2cccc(c21)S(N1CCC(CC1)C(=O)N1CCn2c1nc1c2cccc1)(=O)=O,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCn2c1nc1ccccc12,1
2955,C(NCCc1cc(c(OC)cc1)OC)(C1CCN(S(=O)(=O)N2CC(CC(C)C2)C)CC1)=O,COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)N3CC(C)CC(C)C3)CC2)cc1OC,1
2956,c1cc(F)cc(-c2nnc3ccc(SC)nn32)c1,CSc1ccc2nnc(-c3cccc(F)c3)n2n1,0
2957,c1ccc(C2CC(=O)NC3=C2C(C(C(C3)C)C(OC)=O)=O)cc1C,COC(=O)C1C(=O)C2=C(CC1C)NC(=O)CC2c1cccc(C)c1,1
2958,COc1cc(ccc1OC)CCNC(=O)C1CN(Cc2nc(-c3cc(Cl)ccc3)oc2C)CCC1,COc1ccc(CCNC(=O)C2CCCN(Cc3nc(-c4cccc(Cl)c4)oc3C)C2)cc1OC,1
2959,C(CNC(=O)c1cc2c(o1)nc1c(ccc(OC)c1)c2)c1ccc(c(OC)c1)OC,COc1ccc2cc3cc(C(=O)NCCc4ccc(OC)c(OC)c4)oc3nc2c1,1
2960,c1c(C(OC)=O)sc(=NCCCC)n(c1=O)CCCC,CCCCN=c1sc(C(=O)OC)cc(=O)n1CCCC,0
2961,c12cc(S(NC(C(C)C)C(NCc3ccc(F)cc3)=O)(=O)=O)ccc1N(CC2)C(CC)=O,CCC(=O)N1CCc2cc(S(=O)(=O)NC(C(=O)NCc3ccc(F)cc3)C(C)C)ccc21,1
2962,c1(O)c(cc(C2CC(=O)NC3=C2C(CC(c2cc(ccc2OC)OC)C3)=O)cc1)OC,COc1ccc(OC)c(C2CC(=O)C3=C(C2)NC(=O)CC3c2ccc(O)c(OC)c2)c1,1
2963,c1(NC(NCC(N2CCOCC2)c2cccnc2)=O)ccccc1,O=C(NCC(c1cccnc1)N1CCOCC1)Nc1ccccc1,1
2964,O(c1c(OC)cc(C2N(Cc3ccc(OC)cc3)C(CN(C2=O)C2CCCCCC2)=O)cc1)C,COc1ccc(CN2C(=O)CN(C3CCCCCC3)C(=O)C2c2ccc(OC)c(OC)c2)cc1,1
2965,c12-c3onc(c3CCc1cccc2)C(NCCc1ccccc1)=O,O=C(NCCc1ccccc1)c1noc2c1CCc1ccccc1-2,0
2966,C1CCc2c(C1)sc(Nc1sc3cc(ccc3n1)F)n2,Fc1ccc2nc(Nc3nc4c(s3)CCCC4)sc2c1,1
2967,c1(N(P2(OCCO2)=S)C(=O)OCC)ccccc1,CCOC(=O)N(c1ccccc1)P1(=S)OCCO1,0
